Date;Country;Period;Local marginal capacity price (euro/MW)
2022-07-05;Frankreich;NEGPOS_12_16;90
2022-07-05;Frankreich;NEGPOS_16_20;84
2022-07-05;Frankreich;NEGPOS_20_24;32
2022-07-06;Frankreich;NEGPOS_00_04;113.84
2022-07-06;Frankreich;NEGPOS_04_08;165.55
2022-07-06;Frankreich;NEGPOS_08_12;90.64
2022-07-06;Frankreich;NEGPOS_12_16;78
2022-07-06;Frankreich;NEGPOS_16_20;62
2022-07-06;Frankreich;NEGPOS_20_24;44
2022-07-07;Frankreich;NEGPOS_00_04;64
2022-07-07;Frankreich;NEGPOS_04_08;120
2022-07-07;Frankreich;NEGPOS_08_12;78
2022-07-07;Frankreich;NEGPOS_12_16;84.72
2022-07-07;Frankreich;NEGPOS_16_20;74.47
2022-07-07;Frankreich;NEGPOS_20_24;50
2022-07-08;Frankreich;NEGPOS_00_04;76
2022-07-08;Frankreich;NEGPOS_04_08;101.96
2022-07-08;Frankreich;NEGPOS_08_12;89.14
2022-07-08;Frankreich;NEGPOS_12_16;112.63
2022-07-08;Frankreich;NEGPOS_16_20;140.84
2022-07-08;Frankreich;NEGPOS_20_24;50
2022-07-09;Frankreich;NEGPOS_00_04;55.2
2022-07-09;Frankreich;NEGPOS_04_08;200
2022-07-09;Frankreich;NEGPOS_08_12;178.13
2022-07-09;Frankreich;NEGPOS_12_16;168.89
2022-07-09;Frankreich;NEGPOS_16_20;136
2022-07-09;Frankreich;NEGPOS_20_24;84
2022-07-10;Frankreich;NEGPOS_00_04;59
2022-07-10;Frankreich;NEGPOS_04_08;187.1
2022-07-10;Frankreich;NEGPOS_08_12;280
2022-07-10;Frankreich;NEGPOS_12_16;193.08
2022-07-10;Frankreich;NEGPOS_16_20;151.65
2022-07-10;Frankreich;NEGPOS_20_24;65.71
2022-07-11;Frankreich;NEGPOS_00_04;59
2022-07-11;Frankreich;NEGPOS_04_08;208.8
2022-07-11;Frankreich;NEGPOS_08_12;132
2022-07-11;Frankreich;NEGPOS_12_16;165.13
2022-07-11;Frankreich;NEGPOS_16_20;129.96
2022-07-11;Frankreich;NEGPOS_20_24;69.2
2022-07-12;Frankreich;NEGPOS_00_04;57
2022-07-12;Frankreich;NEGPOS_04_08;169
2022-07-12;Frankreich;NEGPOS_08_12;123
2022-07-12;Frankreich;NEGPOS_12_16;149.12
2022-07-12;Frankreich;NEGPOS_16_20;130.25
2022-07-12;Frankreich;NEGPOS_20_24;87.2
2022-07-13;Frankreich;NEGPOS_00_04;134.35
2022-07-13;Frankreich;NEGPOS_04_08;169
2022-07-13;Frankreich;NEGPOS_08_12;117.2
2022-07-13;Frankreich;NEGPOS_12_16;86.29
2022-07-13;Frankreich;NEGPOS_16_20;78.29
2022-07-13;Frankreich;NEGPOS_20_24;80
2022-07-14;Frankreich;NEGPOS_00_04;212
2022-07-14;Frankreich;NEGPOS_04_08;245.16
2022-07-14;Frankreich;NEGPOS_08_12;279.92
2022-07-14;Frankreich;NEGPOS_12_16;280
2022-07-14;Frankreich;NEGPOS_16_20;140
2022-07-14;Frankreich;NEGPOS_20_24;133.63
2022-07-15;Frankreich;NEGPOS_00_04;245
2022-07-15;Frankreich;NEGPOS_04_08;280
2022-07-15;Frankreich;NEGPOS_08_12;162
2022-07-15;Frankreich;NEGPOS_12_16;85.86
2022-07-15;Frankreich;NEGPOS_16_20;81.14
2022-07-15;Frankreich;NEGPOS_20_24;75
2022-07-16;Frankreich;NEGPOS_00_04;88
2022-07-16;Frankreich;NEGPOS_04_08;334.1
2022-07-16;Frankreich;NEGPOS_08_12;248.81
2022-07-16;Frankreich;NEGPOS_12_16;290
2022-07-16;Frankreich;NEGPOS_16_20;189.61
2022-07-16;Frankreich;NEGPOS_20_24;88.43
2022-07-17;Frankreich;NEGPOS_00_04;58.4
2022-07-17;Frankreich;NEGPOS_04_08;365.04
2022-07-17;Frankreich;NEGPOS_08_12;344.44
2022-07-17;Frankreich;NEGPOS_12_16;301.68
2022-07-17;Frankreich;NEGPOS_16_20;388.89
2022-07-17;Frankreich;NEGPOS_20_24;126.56
2022-07-18;Frankreich;NEGPOS_00_04;106
2022-07-18;Frankreich;NEGPOS_04_08;190.52
2022-07-18;Frankreich;NEGPOS_08_12;110.62
2022-07-18;Frankreich;NEGPOS_12_16;80
2022-07-18;Frankreich;NEGPOS_16_20;113.54
2022-07-18;Frankreich;NEGPOS_20_24;80
2022-07-19;Frankreich;NEGPOS_00_04;93.28
2022-07-19;Frankreich;NEGPOS_04_08;133.12
2022-07-19;Frankreich;NEGPOS_08_12;105.2
2022-07-19;Frankreich;NEGPOS_12_16;71.4
2022-07-19;Frankreich;NEGPOS_16_20;100
2022-07-19;Frankreich;NEGPOS_20_24;69
2022-07-20;Frankreich;NEGPOS_00_04;110.17
2022-07-20;Frankreich;NEGPOS_04_08;126.7
2022-07-20;Frankreich;NEGPOS_08_12;112.11
2022-07-20;Frankreich;NEGPOS_12_16;83.41
2022-07-20;Frankreich;NEGPOS_16_20;112.77
2022-07-20;Frankreich;NEGPOS_20_24;63
2022-07-21;Frankreich;NEGPOS_00_04;100
2022-07-21;Frankreich;NEGPOS_04_08;121
2022-07-21;Frankreich;NEGPOS_08_12;74
2022-07-21;Frankreich;NEGPOS_12_16;56
2022-07-21;Frankreich;NEGPOS_16_20;40
2022-07-21;Frankreich;NEGPOS_20_24;39.6
2022-07-22;Frankreich;NEGPOS_00_04;57
2022-07-22;Frankreich;NEGPOS_04_08;163.18
2022-07-22;Frankreich;NEGPOS_08_12;32
2022-07-22;Frankreich;NEGPOS_12_16;47
2022-07-22;Frankreich;NEGPOS_16_20;49.3
2022-07-22;Frankreich;NEGPOS_20_24;48.6
2022-07-23;Frankreich;NEGPOS_00_04;52
2022-07-23;Frankreich;NEGPOS_04_08;95
2022-07-23;Frankreich;NEGPOS_08_12;75
2022-07-23;Frankreich;NEGPOS_12_16;79.86
2022-07-23;Frankreich;NEGPOS_16_20;78.3
2022-07-23;Frankreich;NEGPOS_20_24;25
2022-07-24;Frankreich;NEGPOS_00_04;55.6
2022-07-24;Frankreich;NEGPOS_04_08;60
2022-07-24;Frankreich;NEGPOS_08_12;103.2
2022-07-24;Frankreich;NEGPOS_12_16;87.2
2022-07-24;Frankreich;NEGPOS_16_20;109.84
2022-07-24;Frankreich;NEGPOS_20_24;20
2022-07-25;Frankreich;NEGPOS_00_04;55.6
2022-07-25;Frankreich;NEGPOS_04_08;111.78
2022-07-25;Frankreich;NEGPOS_08_12;40
2022-07-25;Frankreich;NEGPOS_12_16;32.5
2022-07-25;Frankreich;NEGPOS_16_20;66
2022-07-25;Frankreich;NEGPOS_20_24;48
2022-07-26;Frankreich;NEGPOS_00_04;70
2022-07-26;Frankreich;NEGPOS_04_08;125.78
2022-07-26;Frankreich;NEGPOS_08_12;48
2022-07-26;Frankreich;NEGPOS_12_16;25
2022-07-26;Frankreich;NEGPOS_16_20;107.31
2022-07-26;Frankreich;NEGPOS_20_24;68
2022-07-27;Frankreich;NEGPOS_00_04;60
2022-07-27;Frankreich;NEGPOS_04_08;127.56
2022-07-27;Frankreich;NEGPOS_08_12;20
2022-07-27;Frankreich;NEGPOS_12_16;32.5
2022-07-27;Frankreich;NEGPOS_16_20;83.71
2022-07-27;Frankreich;NEGPOS_20_24;32.5
2022-07-28;Frankreich;NEGPOS_00_04;76
2022-07-28;Frankreich;NEGPOS_04_08;113
2022-07-28;Frankreich;NEGPOS_08_12;32.5
2022-07-28;Frankreich;NEGPOS_12_16;32
2022-07-28;Frankreich;NEGPOS_16_20;26.9
2022-07-28;Frankreich;NEGPOS_20_24;49.2
2022-07-29;Frankreich;NEGPOS_00_04;172.6
2022-07-29;Frankreich;NEGPOS_04_08;145.49
2022-07-29;Frankreich;NEGPOS_08_12;23.5
2022-07-29;Frankreich;NEGPOS_12_16;55.6
2022-07-29;Frankreich;NEGPOS_16_20;40
2022-07-29;Frankreich;NEGPOS_20_24;45
2022-07-30;Frankreich;NEGPOS_00_04;54
2022-07-30;Frankreich;NEGPOS_04_08;120
2022-07-30;Frankreich;NEGPOS_08_12;153.6
2022-07-30;Frankreich;NEGPOS_12_16;140
2022-07-30;Frankreich;NEGPOS_16_20;124
2022-07-30;Frankreich;NEGPOS_20_24;48
2022-07-31;Frankreich;NEGPOS_00_04;37
2022-07-31;Frankreich;NEGPOS_04_08;54
2022-07-31;Frankreich;NEGPOS_08_12;112.22
2022-07-31;Frankreich;NEGPOS_12_16;84
2022-07-31;Frankreich;NEGPOS_16_20;65
2022-07-31;Frankreich;NEGPOS_20_24;39
2022-08-01;Frankreich;NEGPOS_00_04;45
2022-08-01;Frankreich;NEGPOS_04_08;125.57
2022-08-01;Frankreich;NEGPOS_08_12;98.75
2022-08-01;Frankreich;NEGPOS_12_16;52
2022-08-01;Frankreich;NEGPOS_16_20;130
2022-08-01;Frankreich;NEGPOS_20_24;11
2022-08-02;Frankreich;NEGPOS_00_04;49
2022-08-02;Frankreich;NEGPOS_04_08;86
2022-08-02;Frankreich;NEGPOS_08_12;78
2022-08-02;Frankreich;NEGPOS_12_16;118.03
2022-08-02;Frankreich;NEGPOS_16_20;126
2022-08-02;Frankreich;NEGPOS_20_24;27.5
2022-08-03;Frankreich;NEGPOS_00_04;49
2022-08-03;Frankreich;NEGPOS_04_08;70.16
2022-08-03;Frankreich;NEGPOS_08_12;79
2022-08-03;Frankreich;NEGPOS_12_16;55.6
2022-08-03;Frankreich;NEGPOS_16_20;106.11
2022-08-03;Frankreich;NEGPOS_20_24;44.6
2022-08-04;Frankreich;NEGPOS_00_04;48
2022-08-04;Frankreich;NEGPOS_04_08;71
2022-08-04;Frankreich;NEGPOS_08_12;85
2022-08-04;Frankreich;NEGPOS_12_16;67.64
2022-08-04;Frankreich;NEGPOS_16_20;79.92
2022-08-04;Frankreich;NEGPOS_20_24;48
2022-08-05;Frankreich;NEGPOS_00_04;45
2022-08-05;Frankreich;NEGPOS_04_08;64
2022-08-05;Frankreich;NEGPOS_08_12;68
2022-08-05;Frankreich;NEGPOS_12_16;50
2022-08-05;Frankreich;NEGPOS_16_20;64
2022-08-05;Frankreich;NEGPOS_20_24;46
2022-08-06;Frankreich;NEGPOS_00_04;47
2022-08-06;Frankreich;NEGPOS_04_08;97.5
2022-08-06;Frankreich;NEGPOS_08_12;112
2022-08-06;Frankreich;NEGPOS_12_16;139.32
2022-08-06;Frankreich;NEGPOS_16_20;179
2022-08-06;Frankreich;NEGPOS_20_24;81.55
2022-08-07;Frankreich;NEGPOS_00_04;42.5
2022-08-07;Frankreich;NEGPOS_04_08;264.08
2022-08-07;Frankreich;NEGPOS_08_12;159
2022-08-07;Frankreich;NEGPOS_12_16;172.2
2022-08-07;Frankreich;NEGPOS_16_20;164
2022-08-07;Frankreich;NEGPOS_20_24;50
2022-08-08;Frankreich;NEGPOS_00_04;59
2022-08-08;Frankreich;NEGPOS_04_08;138.1
2022-08-08;Frankreich;NEGPOS_08_12;100
2022-08-08;Frankreich;NEGPOS_12_16;130.43
2022-08-08;Frankreich;NEGPOS_16_20;116.11
2022-08-08;Frankreich;NEGPOS_20_24;71.48
2022-08-09;Frankreich;NEGPOS_00_04;77.12
2022-08-09;Frankreich;NEGPOS_04_08;124.25
2022-08-09;Frankreich;NEGPOS_08_12;114
2022-08-09;Frankreich;NEGPOS_12_16;116.56
2022-08-09;Frankreich;NEGPOS_16_20;112
2022-08-09;Frankreich;NEGPOS_20_24;99
2022-08-10;Frankreich;NEGPOS_00_04;65.72
2022-08-10;Frankreich;NEGPOS_04_08;122.58
2022-08-10;Frankreich;NEGPOS_08_12;106
2022-08-10;Frankreich;NEGPOS_12_16;140
2022-08-10;Frankreich;NEGPOS_16_20;111
2022-08-10;Frankreich;NEGPOS_20_24;77.89
2022-08-11;Frankreich;NEGPOS_00_04;129.6
2022-08-11;Frankreich;NEGPOS_04_08;131.43
2022-08-11;Frankreich;NEGPOS_08_12;116
2022-08-11;Frankreich;NEGPOS_12_16;140
2022-08-11;Frankreich;NEGPOS_16_20;136.46
2022-08-11;Frankreich;NEGPOS_20_24;77.89
2022-08-12;Frankreich;NEGPOS_00_04;130.18
2022-08-12;Frankreich;NEGPOS_04_08;175.13
2022-08-12;Frankreich;NEGPOS_08_12;145.3
2022-08-12;Frankreich;NEGPOS_12_16;140
2022-08-12;Frankreich;NEGPOS_16_20;134
2022-08-12;Frankreich;NEGPOS_20_24;77.89
2022-08-13;Frankreich;NEGPOS_00_04;58
2022-08-13;Frankreich;NEGPOS_04_08;140
2022-08-13;Frankreich;NEGPOS_08_12;125
2022-08-13;Frankreich;NEGPOS_12_16;199
2022-08-13;Frankreich;NEGPOS_16_20;127.26
2022-08-13;Frankreich;NEGPOS_20_24;54.01
2022-08-14;Frankreich;NEGPOS_00_04;53
2022-08-14;Frankreich;NEGPOS_04_08;122
2022-08-14;Frankreich;NEGPOS_08_12;172.9
2022-08-14;Frankreich;NEGPOS_12_16;149.3
2022-08-14;Frankreich;NEGPOS_16_20;158.62
2022-08-14;Frankreich;NEGPOS_20_24;43.35
2022-08-15;Frankreich;NEGPOS_00_04;163.64
2022-08-15;Frankreich;NEGPOS_04_08;222
2022-08-15;Frankreich;NEGPOS_08_12;136
2022-08-15;Frankreich;NEGPOS_12_16;217.92
2022-08-15;Frankreich;NEGPOS_16_20;132
2022-08-15;Frankreich;NEGPOS_20_24;44
2022-08-16;Frankreich;NEGPOS_00_04;74.71
2022-08-16;Frankreich;NEGPOS_04_08;134
2022-08-16;Frankreich;NEGPOS_08_12;116
2022-08-16;Frankreich;NEGPOS_12_16;125
2022-08-16;Frankreich;NEGPOS_16_20;168
2022-08-16;Frankreich;NEGPOS_20_24;53.27
2022-08-17;Frankreich;NEGPOS_00_04;65
2022-08-17;Frankreich;NEGPOS_04_08;118
2022-08-17;Frankreich;NEGPOS_08_12;120
2022-08-17;Frankreich;NEGPOS_12_16;79
2022-08-17;Frankreich;NEGPOS_16_20;110
2022-08-17;Frankreich;NEGPOS_20_24;49.1
2022-08-18;Frankreich;NEGPOS_00_04;70
2022-08-18;Frankreich;NEGPOS_04_08;157.29
2022-08-18;Frankreich;NEGPOS_08_12;108.19
2022-08-18;Frankreich;NEGPOS_12_16;85
2022-08-18;Frankreich;NEGPOS_16_20;107.91
2022-08-18;Frankreich;NEGPOS_20_24;62.5
2022-08-19;Frankreich;NEGPOS_00_04;70
2022-08-19;Frankreich;NEGPOS_04_08;153.19
2022-08-19;Frankreich;NEGPOS_08_12;80.29
2022-08-19;Frankreich;NEGPOS_12_16;112.12
2022-08-19;Frankreich;NEGPOS_16_20;112
2022-08-19;Frankreich;NEGPOS_20_24;55.1
2022-08-20;Frankreich;NEGPOS_00_04;344.44
2022-08-20;Frankreich;NEGPOS_04_08;417.07
2022-08-20;Frankreich;NEGPOS_08_12;375.44
2022-08-20;Frankreich;NEGPOS_12_16;368.2
2022-08-20;Frankreich;NEGPOS_16_20;322.22
2022-08-20;Frankreich;NEGPOS_20_24;79.6
2022-08-21;Frankreich;NEGPOS_00_04;125.61
2022-08-21;Frankreich;NEGPOS_04_08;280
2022-08-21;Frankreich;NEGPOS_08_12;269.6
2022-08-21;Frankreich;NEGPOS_12_16;280
2022-08-21;Frankreich;NEGPOS_16_20;245
2022-08-21;Frankreich;NEGPOS_20_24;100
2022-08-22;Frankreich;NEGPOS_00_04;70
2022-08-22;Frankreich;NEGPOS_04_08;241.63
2022-08-22;Frankreich;NEGPOS_08_12;245
2022-08-22;Frankreich;NEGPOS_12_16;216.21
2022-08-22;Frankreich;NEGPOS_16_20;152.8
2022-08-22;Frankreich;NEGPOS_20_24;70
2022-08-23;Frankreich;NEGPOS_00_04;168
2022-08-23;Frankreich;NEGPOS_04_08;311.63
2022-08-23;Frankreich;NEGPOS_08_12;239.92
2022-08-23;Frankreich;NEGPOS_12_16;305
2022-08-23;Frankreich;NEGPOS_16_20;268.87
2022-08-23;Frankreich;NEGPOS_20_24;75.16
2022-08-24;Frankreich;NEGPOS_00_04;410
2022-08-24;Frankreich;NEGPOS_04_08;272.88
2022-08-24;Frankreich;NEGPOS_08_12;234
2022-08-24;Frankreich;NEGPOS_12_16;349.5
2022-08-24;Frankreich;NEGPOS_16_20;272.32
2022-08-24;Frankreich;NEGPOS_20_24;70
2022-08-25;Frankreich;NEGPOS_00_04;95
2022-08-25;Frankreich;NEGPOS_04_08;253.7
2022-08-25;Frankreich;NEGPOS_08_12;225
2022-08-25;Frankreich;NEGPOS_12_16;185
2022-08-25;Frankreich;NEGPOS_16_20;125.77
2022-08-25;Frankreich;NEGPOS_20_24;65
2022-08-26;Frankreich;NEGPOS_00_04;62.5
2022-08-26;Frankreich;NEGPOS_04_08;105
2022-08-26;Frankreich;NEGPOS_08_12;125
2022-08-26;Frankreich;NEGPOS_12_16;99.2
2022-08-26;Frankreich;NEGPOS_16_20;115.82
2022-08-26;Frankreich;NEGPOS_20_24;55.6
2022-08-27;Frankreich;NEGPOS_00_04;58.36
2022-08-27;Frankreich;NEGPOS_04_08;112.18
2022-08-27;Frankreich;NEGPOS_08_12;173.64
2022-08-27;Frankreich;NEGPOS_12_16;121.48
2022-08-27;Frankreich;NEGPOS_16_20;140
2022-08-27;Frankreich;NEGPOS_20_24;74.81
2022-08-28;Frankreich;NEGPOS_00_04;66.21
2022-08-28;Frankreich;NEGPOS_04_08;105.53
2022-08-28;Frankreich;NEGPOS_08_12;155
2022-08-28;Frankreich;NEGPOS_12_16;209.21
2022-08-28;Frankreich;NEGPOS_16_20;170.8
2022-08-28;Frankreich;NEGPOS_20_24;73.92
2022-08-29;Frankreich;NEGPOS_00_04;90
2022-08-29;Frankreich;NEGPOS_04_08;317.1
2022-08-29;Frankreich;NEGPOS_08_12;142.91
2022-08-29;Frankreich;NEGPOS_12_16;148.36
2022-08-29;Frankreich;NEGPOS_16_20;90
2022-08-29;Frankreich;NEGPOS_20_24;64
2022-08-30;Frankreich;NEGPOS_00_04;71
2022-08-30;Frankreich;NEGPOS_04_08;278.04
2022-08-30;Frankreich;NEGPOS_08_12;128.24
2022-08-30;Frankreich;NEGPOS_12_16;149.4
2022-08-30;Frankreich;NEGPOS_16_20;163.7
2022-08-30;Frankreich;NEGPOS_20_24;116
2022-08-31;Frankreich;NEGPOS_00_04;98.6
2022-08-31;Frankreich;NEGPOS_04_08;400
2022-08-31;Frankreich;NEGPOS_08_12;109.26
2022-08-31;Frankreich;NEGPOS_12_16;105
2022-08-31;Frankreich;NEGPOS_16_20;70
2022-08-31;Frankreich;NEGPOS_20_24;81.2
2022-09-01;Frankreich;NEGPOS_00_04;85
2022-09-01;Frankreich;NEGPOS_04_08;236.55
2022-09-01;Frankreich;NEGPOS_08_12;98
2022-09-01;Frankreich;NEGPOS_12_16;104
2022-09-01;Frankreich;NEGPOS_16_20;87.42
2022-09-01;Frankreich;NEGPOS_20_24;77
2022-09-02;Frankreich;NEGPOS_00_04;62.5
2022-09-02;Frankreich;NEGPOS_04_08;73
2022-09-02;Frankreich;NEGPOS_08_12;55
2022-09-02;Frankreich;NEGPOS_12_16;92
2022-09-02;Frankreich;NEGPOS_16_20;103
2022-09-02;Frankreich;NEGPOS_20_24;79
2022-09-03;Frankreich;NEGPOS_00_04;62.5
2022-09-03;Frankreich;NEGPOS_04_08;168.9
2022-09-03;Frankreich;NEGPOS_08_12;154
2022-09-03;Frankreich;NEGPOS_12_16;235.42
2022-09-03;Frankreich;NEGPOS_16_20;129
2022-09-03;Frankreich;NEGPOS_20_24;79
2022-09-04;Frankreich;NEGPOS_00_04;70
2022-09-04;Frankreich;NEGPOS_04_08;127.77
2022-09-04;Frankreich;NEGPOS_08_12;250.14
2022-09-04;Frankreich;NEGPOS_12_16;142.27
2022-09-04;Frankreich;NEGPOS_16_20;159.05
2022-09-04;Frankreich;NEGPOS_20_24;68
2022-09-05;Frankreich;NEGPOS_00_04;102.74
2022-09-05;Frankreich;NEGPOS_04_08;111.16
2022-09-05;Frankreich;NEGPOS_08_12;178
2022-09-05;Frankreich;NEGPOS_12_16;92
2022-09-05;Frankreich;NEGPOS_16_20;128
2022-09-05;Frankreich;NEGPOS_20_24;59
2022-09-06;Frankreich;NEGPOS_00_04;65
2022-09-06;Frankreich;NEGPOS_04_08;92.77
2022-09-06;Frankreich;NEGPOS_08_12;88.58
2022-09-06;Frankreich;NEGPOS_12_16;91
2022-09-06;Frankreich;NEGPOS_16_20;95.76
2022-09-06;Frankreich;NEGPOS_20_24;80
2022-09-07;Frankreich;NEGPOS_00_04;64
2022-09-07;Frankreich;NEGPOS_04_08;77.64
2022-09-07;Frankreich;NEGPOS_08_12;32
2022-09-07;Frankreich;NEGPOS_12_16;62.5
2022-09-07;Frankreich;NEGPOS_16_20;65.05
2022-09-07;Frankreich;NEGPOS_20_24;93.82
2022-09-08;Frankreich;NEGPOS_00_04;72
2022-09-08;Frankreich;NEGPOS_04_08;76
2022-09-08;Frankreich;NEGPOS_08_12;70
2022-09-08;Frankreich;NEGPOS_12_16;70
2022-09-08;Frankreich;NEGPOS_16_20;70
2022-09-08;Frankreich;NEGPOS_20_24;105.25
2022-09-09;Frankreich;NEGPOS_00_04;56
2022-09-09;Frankreich;NEGPOS_04_08;62.4
2022-09-09;Frankreich;NEGPOS_08_12;64
2022-09-09;Frankreich;NEGPOS_12_16;56
2022-09-09;Frankreich;NEGPOS_16_20;64
2022-09-09;Frankreich;NEGPOS_20_24;88
2022-09-10;Frankreich;NEGPOS_00_04;62.5
2022-09-10;Frankreich;NEGPOS_04_08;80
2022-09-10;Frankreich;NEGPOS_08_12;110
2022-09-10;Frankreich;NEGPOS_12_16;212
2022-09-10;Frankreich;NEGPOS_16_20;132.07
2022-09-10;Frankreich;NEGPOS_20_24;78
2022-09-11;Frankreich;NEGPOS_00_04;55.2
2022-09-11;Frankreich;NEGPOS_04_08;70
2022-09-11;Frankreich;NEGPOS_08_12;123.19
2022-09-11;Frankreich;NEGPOS_12_16;160
2022-09-11;Frankreich;NEGPOS_16_20;144
2022-09-11;Frankreich;NEGPOS_20_24;51
2022-09-12;Frankreich;NEGPOS_00_04;75
2022-09-12;Frankreich;NEGPOS_04_08;199
2022-09-12;Frankreich;NEGPOS_08_12;114
2022-09-12;Frankreich;NEGPOS_12_16;111.9
2022-09-12;Frankreich;NEGPOS_16_20;122.49
2022-09-12;Frankreich;NEGPOS_20_24;76
2022-09-13;Frankreich;NEGPOS_00_04;54
2022-09-13;Frankreich;NEGPOS_04_08;87
2022-09-13;Frankreich;NEGPOS_08_12;103.01
2022-09-13;Frankreich;NEGPOS_12_16;110
2022-09-13;Frankreich;NEGPOS_16_20;100.4
2022-09-13;Frankreich;NEGPOS_20_24;105.25
2022-09-14;Frankreich;NEGPOS_00_04;62.5
2022-09-14;Frankreich;NEGPOS_04_08;123.56
2022-09-14;Frankreich;NEGPOS_08_12;81.78
2022-09-14;Frankreich;NEGPOS_12_16;70
2022-09-14;Frankreich;NEGPOS_16_20;78.24
2022-09-14;Frankreich;NEGPOS_20_24;131.26
2022-09-15;Frankreich;NEGPOS_00_04;78
2022-09-15;Frankreich;NEGPOS_04_08;182.58
2022-09-15;Frankreich;NEGPOS_08_12;81.78
2022-09-15;Frankreich;NEGPOS_12_16;89
2022-09-15;Frankreich;NEGPOS_16_20;86.09
2022-09-15;Frankreich;NEGPOS_20_24;106.86
2022-09-16;Frankreich;NEGPOS_00_04;169.18
2022-09-16;Frankreich;NEGPOS_04_08;179.44
2022-09-16;Frankreich;NEGPOS_08_12;77.89
2022-09-16;Frankreich;NEGPOS_12_16;68.57
2022-09-16;Frankreich;NEGPOS_16_20;74
2022-09-16;Frankreich;NEGPOS_20_24;100
2022-09-17;Frankreich;NEGPOS_00_04;76
2022-09-17;Frankreich;NEGPOS_04_08;92
2022-09-17;Frankreich;NEGPOS_08_12;136
2022-09-17;Frankreich;NEGPOS_12_16;199
2022-09-17;Frankreich;NEGPOS_16_20;133.15
2022-09-17;Frankreich;NEGPOS_20_24;79.38
2022-09-18;Frankreich;NEGPOS_00_04;125
2022-09-18;Frankreich;NEGPOS_04_08;118.84
2022-09-18;Frankreich;NEGPOS_08_12;205.88
2022-09-18;Frankreich;NEGPOS_12_16;196
2022-09-18;Frankreich;NEGPOS_16_20;219
2022-09-18;Frankreich;NEGPOS_20_24;70
2022-09-19;Frankreich;NEGPOS_00_04;78
2022-09-19;Frankreich;NEGPOS_04_08;100
2022-09-19;Frankreich;NEGPOS_08_12;92
2022-09-19;Frankreich;NEGPOS_12_16;122.75
2022-09-19;Frankreich;NEGPOS_16_20;84
2022-09-19;Frankreich;NEGPOS_20_24;60
2022-09-20;Frankreich;NEGPOS_00_04;78
2022-09-20;Frankreich;NEGPOS_04_08;126.25
2022-09-20;Frankreich;NEGPOS_08_12;100.9
2022-09-20;Frankreich;NEGPOS_12_16;169
2022-09-20;Frankreich;NEGPOS_16_20;102.55
2022-09-20;Frankreich;NEGPOS_20_24;73.93
2022-09-21;Frankreich;NEGPOS_00_04;76
2022-09-21;Frankreich;NEGPOS_04_08;178.96
2022-09-21;Frankreich;NEGPOS_08_12;105.35
2022-09-21;Frankreich;NEGPOS_12_16;168.8
2022-09-21;Frankreich;NEGPOS_16_20;142.3
2022-09-21;Frankreich;NEGPOS_20_24;139
2022-09-22;Frankreich;NEGPOS_00_04;66
2022-09-22;Frankreich;NEGPOS_04_08;102
2022-09-22;Frankreich;NEGPOS_08_12;103
2022-09-22;Frankreich;NEGPOS_12_16;124
2022-09-22;Frankreich;NEGPOS_16_20;136.2
2022-09-22;Frankreich;NEGPOS_20_24;118.81
2022-09-23;Frankreich;NEGPOS_00_04;68
2022-09-23;Frankreich;NEGPOS_04_08;161.48
2022-09-23;Frankreich;NEGPOS_08_12;62.5
2022-09-23;Frankreich;NEGPOS_12_16;80
2022-09-23;Frankreich;NEGPOS_16_20;70
2022-09-23;Frankreich;NEGPOS_20_24;86.98
2022-09-24;Frankreich;NEGPOS_00_04;36.18
2022-09-24;Frankreich;NEGPOS_04_08;88
2022-09-24;Frankreich;NEGPOS_08_12;55.2
2022-09-24;Frankreich;NEGPOS_12_16;62.5
2022-09-24;Frankreich;NEGPOS_16_20;54
2022-09-24;Frankreich;NEGPOS_20_24;63.2
2022-09-25;Frankreich;NEGPOS_00_04;31
2022-09-25;Frankreich;NEGPOS_04_08;70
2022-09-25;Frankreich;NEGPOS_08_12;62.5
2022-09-25;Frankreich;NEGPOS_12_16;60
2022-09-25;Frankreich;NEGPOS_16_20;56
2022-09-25;Frankreich;NEGPOS_20_24;40.5
2022-09-26;Frankreich;NEGPOS_00_04;56.9
2022-09-26;Frankreich;NEGPOS_04_08;85
2022-09-26;Frankreich;NEGPOS_08_12;135.36
2022-09-26;Frankreich;NEGPOS_12_16;157.63
2022-09-26;Frankreich;NEGPOS_16_20;124
2022-09-26;Frankreich;NEGPOS_20_24;73.28
2022-09-27;Frankreich;NEGPOS_00_04;55
2022-09-27;Frankreich;NEGPOS_04_08;100
2022-09-27;Frankreich;NEGPOS_08_12;100.85
2022-09-27;Frankreich;NEGPOS_12_16;70
2022-09-27;Frankreich;NEGPOS_16_20;71.12
2022-09-27;Frankreich;NEGPOS_20_24;100
2022-09-28;Frankreich;NEGPOS_00_04;54
2022-09-28;Frankreich;NEGPOS_04_08;105.2
2022-09-28;Frankreich;NEGPOS_08_12;100.26
2022-09-28;Frankreich;NEGPOS_12_16;75.2
2022-09-28;Frankreich;NEGPOS_16_20;95
2022-09-28;Frankreich;NEGPOS_20_24;100.12
2022-09-29;Frankreich;NEGPOS_00_04;55
2022-09-29;Frankreich;NEGPOS_04_08;121
2022-09-29;Frankreich;NEGPOS_08_12;70
2022-09-29;Frankreich;NEGPOS_12_16;70
